src_port,dst_mac,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets
57960,08:00:27:df:0c:7e,80,6,4,586064,89,6513,586064,45,3601,1744237971580,1744238557644,586064,44,2912,66,7.317.977.528.089.880,15.072.221.436.796.700,201,66,8.002.222.222.222.220,1.886.975.560.964.360,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.818.181.818.180,7.505.015.661.642.860,15070,0,13.319.636.363.636.300,4.815.788.027.915.020,15070,0,13.629.395.348.837.200,4.407.000.627.462.400,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57968,08:00:27:df:0c:7e,80,6,4,586062,87,6373,586062,44,3527,1744237971582,1744238557644,586062,43,2846,66,732.528.735.632.184,18.284.075.159.474.600,234,66,8.015.909.090.909.080,23.841.475.666.263.400,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.674.418.604.650,7.522.191.158.310.280,15071,0,13.629.348.837.209.300,4.407.147.511.139.040,15071,0,13.953.857.142.857.100,3.906.161.109.483.370,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57976,08:00:27:df:0c:7e,80,6,4,586061,87,6374,586061,44,3528,1744237971583,1744238557644,586061,43,2846,66,7.326.436.781.609.190,1.828.422.866.597.460,234,66,8.018.181.818.181.810,23.834.968.182.173.900,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.662.790.697.670,7.522.178.102.291.850,15070,0,1.362.932.558.139.530,4.407.139.228.250.810,15070,0,13.953.833.333.333.300,3.906.153.568.825.990,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57988,08:00:27:df:0c:7e,80,6,4,586059,89,6512,586059,45,3600,1744237971585,1744238557644,586059,44,2912,66,7.316.853.932.584.270,15.076.498.836.280.500,201,66,80.0,18.884.818.337.393.700,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.761.363.636.360,7.505.042.922.211.510,15071,0,13.319.522.727.272.700,4.816.034.649.341.450,15071,1,13.629.279.069.767.400,4.407.284.723.562.960,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58004,08:00:27:df:0c:7e,80,6,4,586056,87,6379,586056,44,3533,1744237971588,1744238557644,586056,43,2846,66,7.332.183.908.045.970,1.828.806.590.971.250,234,66,8.029.545.454.545.450,23.806.955.740.897.400,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.604.651.162.780,75.222.306.849.201.700,15070,0,1.362.920.930.232.550,4.407.504.928.329.030,15070,0,13.953.714.285.714.200,390.658.635.393.697,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58014,08:00:27:df:0c:7e,80,6,4,586054,87,6376,586054,44,3530,1744237971590,1744238557644,586054,43,2846,66,7.328.735.632.183.900,1.828.960.058.178.760,234,66,8.022.727.272.727.270,2.382.968.993.968.580,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.581.395.348.830,7.522.228.373.631.150,15071,0,13.629.162.790.697.600,44.075.705.700.545.500,15071,0,13.953.666.666.666.600,39.066.662.705.679.700,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58028,08:00:27:df:0c:7e,80,6,4,586053,89,6513,586053,45,3601,1744237971591,1744238557644,586053,44,2912,66,7.317.977.528.089.880,15.071.467.472.250.600,201,66,8.002.222.222.222.220,1.886.855.114.263.470,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.693.181.818.170,75.050.804.346.168.000,15071,0,1.331.938.636.363.630,4.816.345.923.680.510,15071,0,13.629.139.534.883.700,4.407.643.196.935.860,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58032,08:00:27:df:0c:7e,80,6,4,586051,87,6379,586051,44,3533,1744237971593,1744238557644,586051,43,2846,66,7.332.183.908.045.970,18.300.777.879.561.800,234,66,8.029.545.454.545.450,23.826.484.721.989.200,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.546.511.627.900,7.522.236.362.798.710,15070,0,13.629.093.023.255.800,4.407.708.598.169.650,15070,1,1.395.359.523.809.520,3.906.831.871.375.610,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58044,08:00:27:df:0c:7e,80,6,4,586049,87,6375,586049,44,3529,1744237971595,1744238557644,586049,43,2846,66,7.327.586.206.896.550,1.828.564.671.270.020,234,66,8.020.454.545.454.540,2.383.038.859.772.990,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.523.255.813.950,7.522.257.583.100.400,15071,0,13.629.046.511.627.900,4.407.855.509.004.500,15071,0,13.953.547.619.047.600,39.070.057.102.118.900,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58054,08:00:27:df:0c:7e,80,6,4,586047,87,6373,586047,44,3527,1744237971597,1744238557644,586047,43,2846,66,7.325.287.356.321.830,18.282.803.198.891.800,234,66,8.015.909.090.909.080,23.839.524.716.093.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.500.000.000.000,7.522.255.266.873.090,15070,0,13.629.000.000.000.000,440.792.112.754.603,15070,0,13953.5,39.070.855.974.567.100,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58058,08:00:27:df:0c:7e,80,6,4,586045,89,6515,586045,45,3603,1744237971599,1744238557644,586045,44,2912,66,7.320.224.719.101.120,15.084.745.286.125.700,201,66,8.006.666.666.666.660,18.873.261.509.341.700,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,665.960.227.272.727,7.505.069.263.910.000,15070,0,13.319.204.545.454.500,4.816.713.158.873.230,15070,0,13.628.953.488.372.000,4.408.067.322.715.780,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58064,08:00:27:df:0c:7e,80,6,4,586044,87,6377,586043,44,3531,1744237971601,1744238557645,586044,43,2846,66,7.329.885.057.471.260,18.297.359.666.260.100,234,66,80.25,2.383.482.404.401.800,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,681.446.511.627.907,7.522.263.266.578.080,15071,0,13.628.906.976.744.100,4.408.213.847.407.350,15071,0,13.953.428.571.428.500,3.907.438.660.429.280,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58078,08:00:27:df:0c:7e,80,6,4,586042,87,6380,586042,44,3534,1744237971603,1744238557645,586042,43,2846,66,7.333.333.333.333.330,1.829.643.926.895.280,234,66,8.031.818.181.818.180,2.381.300.477.926.580,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.441.860.465.110,75.223.078.164.094.800,15071,0,1.362.888.372.093.020,4.408.286.645.945.780,15071,0,13.953.380.952.380.900,39.075.181.503.401.900,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58090,08:00:27:df:0c:7e,80,6,4,586041,87,6381,586041,44,3535,1744237971604,1744238557645,586041,43,2846,66,733.448.275.862.069,18.304.801.496.295.000,234,66,8.034.090.909.090.900,23.819.030.091.571.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.430.232.558.130,7.522.318.421.620.530,15071,0,1.362.886.046.511.620,4.408.360.075.072.700,15071,0,13.953.357.142.857.100,3.907.605.035.471.260,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58100,08:00:27:df:0c:7e,80,6,4,586039,87,6378,586039,44,3532,1744237971606,1744238557645,586039,43,2846,66,733.103.448.275.862,1.829.176.351.996.730,234,66,802.727.272.727.273,23.819.440.600.663.500,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.406.976.744.180,7.522.316.047.253.940,15071,0,13.628.813.953.488.300,4.408.425.484.260.430,15071,0,13.953.309.523.809.500,39.076.846.771.463.800,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58112,08:00:27:df:0c:7e,80,6,4,586037,89,6511,586037,45,3599,1744237971608,1744238557645,586037,44,2912,66,7.315.730.337.078.640,15.066.442.902.572.100,201,66,7.997.777.777.777.770,1.887.698.079.779.710,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.511.363.636.360,7.505.173.097.155.060,15072,0,1.331.902.272.727.270,4.817.152.427.638.070,15072,0,13.628.767.441.860.400,4.408.572.000.941.590,15072,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58122,08:00:27:df:0c:7e,80,6,4,586035,87,6372,586035,44,3526,1744237971610,1744238557645,586035,43,2846,66,7.324.137.931.034.480,18.290.272.873.752.000,234,66,8.013.636.363.636.360,2.385.770.891.853.270,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.360.465.116.270,7.522.334.818.881.680,15071,0,13.628.720.930.232.500,44.086.375.193.940.100,15071,0,13.953.214.285.714.200,3.907.937.816.464.310,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58136,08:00:27:df:0c:7e,80,6,4,586033,87,6373,586033,44,3527,1744237971612,1744238557645,586033,43,2846,66,7.325.287.356.321.840,18.282.167.185.414.700,234,66,8.015.909.090.909.080,2.383.854.918.113.320,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.337.209.302.320,7.522.355.850.647.820,15071,0,13.628.674.418.604.600,44.087.837.471.992.300,15071,0,13.953.166.666.666.600,3.908.110.852.440.000,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58146,08:00:27:df:0c:7e,80,6,4,586031,87,6378,586031,44,3532,1744237971614,1744238557645,586031,43,2846,66,733.103.448.275.862,1.829.176.351.996.730,234,66,8.027.272.727.272.720,238.194.406.006.636,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.313.953.488.370,7.522.353.558.892.280,15071,0,13.628.627.906.976.700,44.088.494.343.128.500,15071,0,13.953.119.047.619.000,3.908.190.812.192.560,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58158,08:00:27:df:0c:7e,80,6,4,586030,87,6374,586030,44,3528,1744237971615,1744238557645,586030,43,2846,66,7.326.436.781.609.190,18.285.500.527.400.300,234,66,8.018.181.818.181.810,23.836.919.505.277.000,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.302.325.581.390,7.522.364.066.873.040,15071,0,1.362.860.465.116.270,44.089.225.178.663.800,15071,0,13.953.095.238.095.200,39.082.772.938.140.600,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58168,08:00:27:df:0c:7e,80,6,4,586028,87,6377,586028,44,3531,1744237971617,1744238557645,586028,43,2846,66,7.329.885.057.471.260,18.292.274.988.225.300,234,66,80.25,23.827.017.106.344.700,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.279.069.767.440,7.522.314.647.924.550,15071,0,13.628.558.139.534.800,4.408.988.061.753.190,15071,0,13.953.047.619.047.600,39.083.570.745.349.400,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58182,08:00:27:df:0c:7e,80,6,4,586026,89,6514,586026,45,3602,1744237971619,1744238557645,586026,44,2912,66,7.319.101.123.595.500,15.081.503.123.554.400,201,66,8.004.444.444.444.440,1.887.633.867.083.760,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.386.363.636.360,7.505.215.119.297.930,15071,0,13.318.772.727.272.700,4.817.638.632.531.240,15071,0,13.628.511.627.906.900,4.409.134.540.776.800,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58190,08:00:27:df:0c:7e,80,6,4,586024,87,6378,586024,44,3532,1744237971621,1744238557645,586024,43,2846,66,733.103.448.275.862,18.291.763.519.967.300,234,66,8.027.272.727.272.720,238.194.406.006.636,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.232.558.139.530,7.522.403.944.100.680,15072,0,13.628.465.116.279.000,4.409.280.992.832.520,15072,0,1.395.295.238.095.230,3.908.703.695.989.620,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58200,08:00:27:df:0c:7e,80,6,4,586023,89,6511,586023,45,3599,1744237971622,1744238557645,586023,44,2912,66,7.315.730.337.078.650,15.075.491.003.917.300,201,66,7.997.777.777.777.770,1.889.142.288.409.890,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.352.272.727.270,7.505.245.500.575.100,15071,0,13.318.704.545.454.500,4.817.758.272.385.780,15071,0,13.628.441.860.465.100,4.409.273.195.168.850,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58204,08:00:27:df:0c:7e,80,6,4,586020,87,6380,586020,44,3534,1744237971625,1744238557645,586020,43,2846,66,733.333.333.333.334,1.830.215.813.088.880,234,66,803.181.818.181.818,23.821.792.570.428.000,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.186.046.511.620,7.522.422.795.743.440,15072,0,13.628.372.093.023.200,4.409.493.260.073.220,15072,0,13.952.857.142.857.100,39.089.570.848.615.300,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58216,08:00:27:df:0c:7e,80,6,4,586019,87,6375,586019,44,3529,1744237971626,1744238557645,586019,43,2846,66,7.327.586.206.896.550,18.286.282.605.156.100,234,66,8.020.454.545.454.540,23.831.364.466.742.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.174.418.604.650,75.224.099.598.808.300,15072,0,13.628.348.837.209.300,4.409.485.737.662.990,15072,1,13.952.833.333.333.300,39.089.504.169.007.500,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58224,08:00:27:df:0c:7e,80,6,4,586018,89,6508,586018,45,3596,1744237971627,1744238557645,586018,44,2912,66,7.312.359.550.561.800,1.506.713.779.955.860,201,66,7.991.111.111.111.110,18.902.647.989.371.700,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.295.454.545.450,7.505.273.174.838.110,15072,0,13.318.590.909.090.900,4.818.006.218.528.140,15072,0,13.628.325.581.395.300,440.955.892.255.369,15072,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58240,08:00:27:df:0c:7e,80,6,4,586015,87,6376,586015,44,3530,1744237971630,1744238557645,586015,43,2846,66,7.328.735.632.183.900,18.288.329.005.500.100,234,66,802.272.727.272.727,23.827.738.024.532.400,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.127.906.976.740,7.522.405.231.427,15072,0,13.628.255.813.953.400,4.409.778.960.517.190,15072,0,13.952.738.095.238.000,39.092.970.552.668.700,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58252,08:00:27:df:0c:7e,80,6,4,586014,89,6506,586014,45,3594,1744237971631,1744238557645,586014,44,2912,66,7.310.112.359.550.560,15.055.235.380.410.000,201,66,798.666.666.666.667,18.899.975.949.960.600,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6659.25,75.052.905.650.292.600,15072,0,13318.5,4.818.189.597.763.870,15072,0,13.628.232.558.139.500,4.409.770.746.860.550,15072,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58256,08:00:27:df:0c:7e,80,6,4,586013,89,6511,586013,45,3599,1744237971633,1744238557646,586013,44,2912,66,7.315.730.337.078.650,1.505.965.325.902.020,201,66,799.777.777.777.778,1.886.614.197.792.730,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.238.636.363.630,7.505.323.670.713.220,15072,0,13.318.477.272.727.200,4.818.326.074.713.300,15072,0,13.628.209.302.325.500,4.409.925.086.061.360,15072,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58264,08:00:27:df:0c:7e,80,6,4,586010,87,6374,586010,44,3528,1744237971636,1744238557646,586010,43,2846,66,7.326.436.781.609.190,18.291.222.809.400.600,234,66,8.018.181.818.181.810,23.845.698.483.211.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.069.767.441.860,7.522.481.613.045.300,15072,0,1.362.813.953.488.370,4.410.145.249.640.150,15072,0,13.952.619.047.619.000,3.909.730.693.441.440,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58280,08:00:27:df:0c:7e,80,6,4,586009,87,6378,586009,44,3532,1744237971637,1744238557646,586009,43,2846,66,733.103.448.275.862,1.829.811.932.439.890,234,66,8.027.272.727.272.720,2.382.920.197.588.680,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.058.139.534.880,752.244.509.428.816,15072,0,13.628.116.279.069.700,4.410.218.589.816.920,15072,0,13.952.595.238.095.200,39.098.174.497.933.300,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58288,08:00:27:df:0c:7e,80,6,4,586008,87,6382,586008,44,3536,1744237971638,1744238557646,586008,43,2846,66,7.335.632.183.908.040,18.306.802.021.852.600,234,66,8.036.363.636.363.630,23.815.268.611.281.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.046.511.627.900,7.522.502.771.734.440,15072,0,13.628.093.023.255.800,4.410.210.845.915.000,15072,0,13.952.571.428.571.400,39.098.105.695.666.900,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58304,08:00:27:df:0c:7e,80,6,4,586007,87,6380,586007,44,3534,1744237971639,1744238557646,586007,43,2846,66,7.333.333.333.333.330,1.829.643.926.895.280,234,66,8.031.818.181.818.180,23.813.004.779.265.800,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.034.883.720.930,7.522.489.796.599.610,15073,0,13.628.069.767.441.800,441.028.387.702.753,15073,1,1.395.254.761.904.760,3.909.897.248.992.240,15073,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58316,08:00:27:df:0c:7e,80,6,4,586006,87,6380,586006,44,3534,1744237971640,1744238557646,586006,43,2846,66,7.333.333.333.333.330,1.830.279.344.969.000,234,66,8.031.818.181.818.180,23.822.768.791.565.800,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.023.255.813.950,7.522.500.515.084.910,15072,0,1.362.804.651.162.790,4.410.276.629.664.640,15072,0,1.395.252.380.952.380,39.098.906.368.467.900,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58320,08:00:27:df:0c:7e,80,6,4,586003,87,6385,586003,44,3539,1744237971643,1744238557646,586003,43,2846,66,7.339.080.459.770.110,18.312.123.523.768.200,234,66,8.043.181.818.181.810,23.802.870.383.166,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.988.372.093.020,7.522.532.324.711.790,15072,0,13.627.976.744.186.000,4.410.496.789.253.760,15072,0,1.395.245.238.095.230,3.910.151.093.097.020,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58328,08:00:27:df:0c:7e,80,6,4,586002,87,6373,586002,44,3527,1744237971644,1744238557646,586002,43,2846,66,732.528.735.632.184,1.828.852.632.485.700,234,66,8.015.909.090.909.090,2.384.830.273.500.360,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.976.744.186.040,7.522.519.615.405.370,15072,0,13.627.953.488.372.000,4.410.489.703.690.120,15072,1,13.952.428.571.428.500,39.101.449.298.999.500,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58334,08:00:27:df:0c:7e,80,6,4,586000,87,6379,586000,44,3533,1744237971646,1744238557646,586000,43,2846,66,7.332.183.908.045.970,18.293.787.389.263.300,234,66,8.029.545.454.545.450,23.815.745.764.099.200,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.953.488.372.090,7.522.517.228.736.310,15072,0,13.627.906.976.744.100,44.106.363.692.348.000,15072,1,13.952.380.952.380.900,39.103.184.759.099.800,15073,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58348,08:00:27:df:0c:7e,80,6,4,585998,87,6379,585998,44,3533,1744237971648,1744238557646,585998,43,2846,66,7.332.183.908.045.970,18.300.777.879.561.800,234,66,8.029.545.454.545.450,23.826.484.721.989.200,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.930.232.558.130,7.522.515.053.124.650,15073,0,1.362.786.046.511.620,4.410.783.374.874.170,15073,0,13.952.333.333.333.300,39.104.923.254.805.500,15073,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58356,08:00:27:df:0c:7e,80,6,4,585996,87,6382,585996,44,3536,1744237971650,1744238557646,585996,43,2846,66,7.335.632.183.908.040,18.306.166.842.169.700,234,66,8.036.363.636.363.630,23.814.292.082.688.000,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.906.976.744.180,7.522.583.158.694.900,15072,0,13.627.813.953.488.300,4.410.929.727.370.480,15072,0,13.952.285.714.285.700,39.106.654.993.854.400,15072,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58358,08:00:27:df:0c:7e,80,6,4,585994,87,6377,585994,44,3531,1744237971652,1744238557646,585994,43,2846,66,7.329.885.057.471.260,18.289.732.119.116.400,234,66,8.025.000.000.000.000,23.823.112.678.120.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.813.883.720.930.230,75.225.809.813.929.000,15073,0,13.627.767.441.860.400,44.109.957.726.724,15073,0,13.952.238.095.238.000,39.107.458.574.343.800,15073,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
58362,08:00:27:df:0c:7e,80,6,4,585992,89,6503,585992,45,3591,1744237971654,1744238557646,585992,44,2912,66,7.306.741.573.033.700,15.057.313.047.160.900,201,66,7.979.999.999.999.990,18.927.613.305.817.100,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.658.999.999.999.990,7.505.421.827.225.810,15072,0,13.317.999.999.999.900,4.819.382.996.309.410,15072,0,1.362.772.093.023.250,4.411.142.440.972.800,15072,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
58370,08:00:27:df:0c:7e,80,6,4,585991,89,6508,585991,45,3596,1744237971655,1744238557646,585991,44,2912,66,7.312.359.550.561.790,15.069.400.229.905.300,201,66,7.991.111.111.111.100,18.906.254.643.542.200,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.658.988.636.363.630,7.505.432.039.750.780,15073,0,13.317.977.272.727.200,4.819.374.583.030.920,15073,0,13.627.697.674.418.600,4.411.134.723.546.780,15073,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
54048,94:25:33:8c:ec:cd,443,6,6,12,5,394,12,3,222,1744237987018,1744237987019,1,2,172,74,78.8,1.073.312.629.199.890,98,74,74.0,0.0,74,74,86.0,1.697.056.274.847.710,98,0,3.0,5.354.126.134.736.330,11,1,6.0,70.710.678.118.654.700,11,1,1.0,0.0,1,0,0,0,0,4,1,2,2,0,2,0,2,1,0,2,1,0,1
54047,94:25:33:8c:ec:cd,443,6,6,25,5,394,25,3,222,1744237987032,1744237987032,0,2,172,74,78.8,1.073.312.629.199.890,98,74,74.0,0.0,74,74,86.0,1.697.056.274.847.710,98,0,6.249.999.999.999.990,12.499.999.999.999.900,25,0,12.5,1.767.766.952.966.360,25,0,0.0,0.0,0,0,0,0,0,4,1,2,2,0,2,0,2,1,0,2,1,0,1
54058,94:25:33:8c:ec:cd,443,6,6,12,5,394,12,3,222,1744238005823,1744238005823,0,2,172,74,78.8,1.073.312.629.199.890,98,74,74.0,0.0,74,74,86.0,1.697.056.274.847.710,98,0,3.0,6.0,12,0,6.0,848.528.137.423.857,12,0,0.0,0.0,0,0,0,0,0,4,1,2,2,0,2,0,2,1,0,2,1,0,1
38434,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49633,94:25:33:8c:ec:cd,123,17,4,224,2,180,0,1,90,1744238054397,1744238054397,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,224,224.0,0.0,224,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54062,94:25:33:8c:ec:cd,53,6,4,18,9,895,18,5,339,1744238057563,1744238057581,18,4,556,60,9.944.444.444.444.440,10.201.606.627.280.700,370,60,67.8,14.324.803.663.575.900,93,60,139.0,15.402.597.183.592.100,370,0,2.25,37.321.001.364.608.900,10,0,4.5,5.744.562.646.538.020,12,1,6.0,458.257.569.495.584,10,2,0,0,0,8,2,0,2,1,4,1,0,1,1,4,1,0,1
54063,94:25:33:8c:ec:cd,53,6,4,19,11,917,19,6,397,1744238057563,1744238057582,19,5,520,60,8.336.363.636.363.630,6.389.408.850.163.320,274,60,6.616.666.666.666.660,12.400.268.814.290.500,91,60,104.0,9.506.839.643.120.100,274,0,19.000.000.000.000.000,40.947.120.370.871.800,13,0,3.8,6.496.152.707.564.680,15,0,4.75,5.909.032.633.745.270,13,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
54064,94:25:33:8c:ec:cd,53,6,4,20,11,862,20,6,397,1744238057564,1744238057583,19,5,465,60,7.836.363.636.363.630,4.754.423.777.340.990,219,60,6.616.666.666.666.660,12.400.268.814.290.500,91,60,93.0,7.048.404.074.682.430,219,0,2.0,3.972.125.095.937.660,12,0,4.0,5.612.486.080.160.910,13,0,4.75,5.5,12,2,0,0,0,10,3,0,2,1,5,2,0,1,1,5,1,0,1
36373,01:00:5e:7f:ff:fa,1900,17,4,780,4,698,780,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,260,260.0,0.0,260,260,260.0,0.0,260,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,24325,30,3691,24325,30,3691,0,0,0,0,0,86,12.303.333.333.333.300,11.043.877.484.156.400,507,86,12.303.333.333.333.300,11.043.877.484.156.400,507,0,0.0,0.0,0,1,8.387.931.034.482.750,18.405.342.465.729.500,7959,1,8.387.931.034.482.750,18.405.342.465.729.500,7959,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
